Existing Gen (MW),Op Condition,Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Demand (MW),Op Cost (M$),Congestion,Load Shed (MW),% LS,% UU,,,0.181951013,0.830247033,,,,,133.3333333,133.3333333
4531.653244,2,OPTIMAL,1262.420436,9,0.691933342,5824.6902,29.48433419,No,30.61651955,0.525633441,0.811555995,1555.555556,,,,,,,,,
4758.982783,3,OPTIMAL,1299.321809,9,0.525870141,6105.68028,15.53461823,No,47.37568842,0.775928091,0.835278306,1555.555556,,,,,,,,,
4538.231047,4,OPTIMAL,1206.268336,9,0.910421354,5772.00456,42.65196253,Yes,27.50517686,0.476527289,0.775458216,1555.555556,,,,,,,,,
4549.804017,5,OPTIMAL,1311.812687,9,0.056645727,5894.93772,2.257249786,No,33.32101604,0.565247974,0.843308156,1555.555556,,,,,,,,,
4681.230879,6,OPTIMAL,1297.421138,9,1.039299855,6017.87088,36.33437377,No,39.21886244,0.651706612,0.834056446,1555.555556,,,,,,,,,
4517.793036,7,OPTIMAL,1077.553967,9,0.167405729,5613.94764,11.17083668,Yes,18.6006365,0.331328999,0.692713265,1555.555556,,,,,,,,,
4543.774296,8,OPTIMAL,1156.645012,9,0.62131467,5725.17288,31.98963941,Yes,24.75357253,0.432363756,0.743557508,1555.555556,,,,,,,,,
4539.118707,9,OPTIMAL,1199.872423,9,0.396528261,5766.1506,18.7875294,Yes,27.15946993,0.471015619,0.771346557,1555.555556,,,,,,,,,
4530.064938,10,OPTIMAL,1280.533516,9,1.003419924,5842.25208,41.52826638,No,31.65362536,0.541805196,0.823200118,1555.555556,,,,,,,,,
4660.497039,11,OPTIMAL,1296.914293,9,0.966840801,5994.45504,35.58821968,No,37.04370884,0.617966247,0.833730617,1555.555556,,,,,,,,,
4531.123809,12,OPTIMAL,1268.45813,9,0.226024217,5830.54416,9.536897788,No,30.96222148,0.531034851,0.815437369,1555.555556,,,,,,,,,
4629.470068,13,OPTIMAL,1305.826754,9,1.158053068,5971.0392,43.90883868,No,35.74237865,0.598595612,0.839460056,1555.555556,,,,,,,,,
4795.267004,14,OPTIMAL,1300.208788,9,1.156717883,6146.658,31.92863863,No,51.18220722,0.832683504,0.835848507,1555.555556,,,,,,,,,
4593.402695,15,OPTIMAL,1319.351717,9,1.091398057,5947.62336,42.14616869,No,34.86894752,0.586266907,0.848154675,1555.555556,,,,,,,,,
4532.895142,16,OPTIMAL,1123.295985,9,0.214855708,5678.3412,12.22619877,Yes,22.15007303,0.390079994,0.722118847,1555.555556,,,,,,,,,
4541.054507,17,OPTIMAL,1148.307755,9,0.82190199,5713.46496,43.34021119,Yes,24.10269765,0.421857801,0.738197843,1555.555556,,,,,,,,,
4665.680499,18,OPTIMAL,1297.041004,9,0.969757429,6000.309,35.22801923,No,37.58749724,0.626426026,0.833812074,1555.555556,,,,,,,,,
4553.535075,19,OPTIMAL,1325.173623,9,0.351425382,5912.4996,13.87225368,No,33.79090211,0.571516353,0.851897329,1555.555556,,,,,,,,,
4549.804017,20,OPTIMAL,1311.812687,9,1.056276208,5894.93772,42.09106954,No,33.32101604,0.565247974,0.843308156,1555.555556,,,,,,,,,
4769.349703,21,OPTIMAL,1299.575231,9,1.502361222,6117.3882,43.50238423,No,48.46326522,0.792221511,0.83544122,1555.555556,,,,,,,,,
4748.615862,22,OPTIMAL,1299.068386,9,1.064626567,6093.97236,32.10173466,No,46.28811163,0.759572064,0.835115391,1555.555556,,,,,,,,,
4508.729759,23,OPTIMAL,1042.940885,9,0.451003241,5567.11596,35.86167128,Yes,15.44531648,0.277438383,0.670461997,1555.555556,,,,,,,,,
4696.78126,24,OPTIMAL,1297.801272,9,0.326801821,6035.43276,11.01431829,No,40.85022763,0.676840075,0.834300818,1555.555556,,,,,,,,,
4544.444672,25,OPTIMAL,1161.49694,9,0.060204548,5731.02684,3.062990413,Yes,25.08522835,0.437709141,0.746676604,1555.555556,,,,,,,,,
4727.882021,26,OPTIMAL,1298.56154,9,0.644049187,6070.55652,20.26702608,No,44.11295803,0.726670741,0.834789562,1555.555556,,,,,,,,,
4524.705632,27,OPTIMAL,1098.307968,9,0.274772218,5643.21744,16.99880453,Yes,20.20383959,0.358019867,0.706055123,1555.555556,,,,,,,,,
4532.895142,28,OPTIMAL,1123.295985,9,0.600266979,5678.3412,34.15773059,Yes,22.15007303,0.390079994,0.722118847,1555.555556,,,,,,,,,
4521.940594,29,OPTIMAL,1090.006368,9,0.551664146,5631.50952,35.14929466,Yes,19.56255836,0.347376814,0.700718379,1555.555556,,,,,,,,,
4539.118707,30,OPTIMAL,1199.872423,9,0.850091409,5766.1506,40.27737468,Yes,27.15946993,0.471015619,0.771346557,1555.555556,,,,,,,,,
4532.895142,31,OPTIMAL,1123.295985,9,0.053160175,5678.3412,3.025038871,Yes,22.15007303,0.390079994,0.722118847,1555.555556,,,,,,,,,
4790.083544,32,OPTIMAL,1300.082077,9,0.759576282,6140.80404,21.1631676,No,50.63841882,0.824621963,0.835767049,1555.555556,,,,,,,,,
4676.047419,33,OPTIMAL,1297.294427,9,0.201110385,6012.01692,7.11991625,No,38.67507404,0.643296161,0.833974989,1555.555556,,,,,,,,,
4517.793036,34,OPTIMAL,1077.553967,9,0.53011814,5613.94764,35.37431615,Yes,18.6006365,0.331328999,0.692713265,1555.555556,,,,,,,,,
4532.568926,35,OPTIMAL,1294.802328,9,0.914884307,5859.81396,37.10320053,No,32.44270594,0.553647371,0.832372925,1555.555556,,,,,,,,,
4521.940594,36,OPTIMAL,1090.006368,9,0.027387582,5631.50952,1.745000444,Yes,19.56255836,0.347376814,0.700718379,1555.555556,,,,,,,,,
4584.539722,37,OPTIMAL,1322.588951,9,0.675494175,5941.7694,26.21504382,No,34.64072693,0.583003557,0.850235754,1555.555556,,,,,,,,,
4548.542269,38,OPTIMAL,1324.447741,9,0.868315248,5906.64564,34.36066676,No,33.65562975,0.5697926,0.851430691,1555.555556,,,,,,,,,
4571.623906,39,OPTIMAL,1324.453799,9,0.237886423,5930.06148,9.382060562,No,33.98377466,0.573076262,0.851434585,1555.555556,,,,,,,,,
4535.568065,40,OPTIMAL,1225.456078,9,0.536595196,5789.56644,24.32465198,Yes,28.54229764,0.492995424,0.787793193,1555.555556,,,,,,,,,
4722.698561,41,OPTIMAL,1298.434829,9,0.257058101,6064.70256,8.178926273,No,43.56916963,0.718405712,0.834708104,1555.555556,,,,,,,,,
4538.231047,42,OPTIMAL,1206.268336,9,0.162280543,5772.00456,7.602615678,Yes,27.50517686,0.476527289,0.775458216,1555.555556,,,,,,,,,
4539.118707,43,OPTIMAL,1199.872423,9,0.700714324,5766.1506,33.19988072,Yes,27.15946993,0.471015619,0.771346557,1555.555556,,,,,,,,,
4774.533164,44,OPTIMAL,1299.701943,9,0.597886054,6123.24216,17.14339727,No,49.00705362,0.800344856,0.835522678,1555.555556,,,,,,,,,
4539.118707,45,OPTIMAL,1199.872423,9,0.160240873,5766.1506,7.592220786,Yes,27.15946993,0.471015619,0.771346557,1555.555556,,,,,,,,,
4539.118707,46,OPTIMAL,1199.872423,9,0.133081403,5766.1506,6.305403704,Yes,27.15946993,0.471015619,0.771346557,1555.555556,,,,,,,,,
4527.455565,47,OPTIMAL,1106.621471,9,0.260604041,5654.92536,15.66756852,Yes,20.84832329,0.368675481,0.711399517,1555.555556,,,,,,,,,
4515.240318,48,OPTIMAL,1069.101783,9,0.574513554,5602.23972,39.73381627,Yes,17.89761849,0.319472557,0.687279718,1555.555556,,,,,,,,,
4565.215717,1,OPTIMAL,1463.019884,10,0.742771177,6052.99464,41.27398127,Yes,24.75903922,0.409037851,0.822948685,1777.777778,,,,,,,,,
4577.374037,2,OPTIMAL,1359.292875,10,0.286516331,5955.768,20.19648598,Yes,19.10108871,0.320715795,0.764602242,1777.777778,,,,,,,,,
4564.388187,3,OPTIMAL,1470.079838,10,0.100576541,6059.61216,5.511192701,Yes,25.14413533,0.414946281,0.826919909,1777.777778,,,,,,,,,
4566.693615,4,OPTIMAL,1519.623742,10,0.500398869,6114.58848,24.68469979,Yes,28.27112256,0.462355278,0.854788355,1777.777778,,,,,,,,,
4572.026922,5,OPTIMAL,1404.911036,10,0.539735051,5998.52736,33.98369296,Yes,21.58940202,0.359911704,0.790262458,1777.777778,,,,,,,,,
4579.128578,6,OPTIMAL,1553.478926,10,0.854512183,6163.45632,39.05497613,Yes,30.84881526,0.500511623,0.873831896,1777.777778,,,,,,,,,
4578.13791,7,OPTIMAL,1352.775994,10,0.468640384,5949.65952,33.61468383,Yes,18.74561538,0.315070389,0.760936497,1777.777778,,,,,,,,,
4595.055388,8,OPTIMAL,1209.290847,10,0.221812536,5815.27296,26.47199569,Yes,10.92672592,0.187897043,0.680226101,1777.777778,,,,,,,,,
4619.414469,9,OPTIMAL,1611.821743,10,0.025244987,6267.30048,1.01041314,Yes,36.0642675,0.57543543,0.906649731,1777.777778,,,,,,,,,
4709.865591,10,OPTIMAL,1619.534797,10,0.137756031,6371.14464,4.881629642,No,41.74425178,0.655208038,0.910988323,1777.777778,,,,,,,,,
4569.708622,11,OPTIMAL,1528.150512,10,0.628134839,6126.80544,30.34551683,Yes,28.94630594,0.472453487,0.859584663,1777.777778,,,,,,,,,
4572.026922,12,OPTIMAL,1404.911036,10,0.187827798,5998.52736,11.82632515,Yes,21.58940202,0.359911704,0.790262458,1777.777778,,,,,,,,,
4604.547285,13,OPTIMAL,1609.831167,10,0.252555091,6248.97504,10.49505916,Yes,34.59658786,0.553636199,0.905530032,1777.777778,,,,,,,,,
4614.340201,14,OPTIMAL,1611.300407,10,1.055876344,6261.192,42.81389539,Yes,35.55139206,0.567805492,0.906356479,1777.777778,,,,,,,,,
4567.443681,15,OPTIMAL,1444.012317,10,0.657106104,6035.17824,37.96057839,Yes,23.72224201,0.393066138,0.812256928,1777.777778,,,,,,,,,
4586.540519,16,OPTIMAL,1281.090312,10,0.178024905,5882.46624,15.89150221,Yes,14.83540874,0.252197091,0.720613301,1777.777778,,,,,,,,,
4569.708622,17,OPTIMAL,1528.150512,10,0.115785224,6126.80544,5.593643655,Yes,28.94630594,0.472453487,0.859584663,1777.777778,,,,,,,,,
4619.414469,18,OPTIMAL,1611.821743,10,0.782594605,6267.30048,31.32280735,Yes,36.0642675,0.57543543,0.906649731,1777.777778,,,,,,,,,
4561.332693,19,OPTIMAL,1496.147358,10,0.37989421,6084.04608,19.80805052,Yes,26.56602865,0.436650681,0.841582889,1777.777778,,,,,,,,,
4562.096566,20,OPTIMAL,1489.630478,10,0.621190161,6077.9376,32.7849995,Yes,26.21055532,0.431240941,0.837917144,1777.777778,,,,,,,,,
4644.785808,21,OPTIMAL,1614.428427,10,0.876870234,6297.84288,32.98213668,Yes,38.62864469,0.613363106,0.90811599,1777.777778,,,,,,,,,
4665.534562,22,OPTIMAL,1616.825487,10,1.277336027,6322.2768,46.76341604,Yes,39.91675086,0.631366707,0.909464336,1777.777778,,,,,,,,,
4575.84629,23,OPTIMAL,1372.326635,10,0.489357274,5967.98496,33.3480255,Yes,19.81203537,0.331971939,0.771933732,1777.777778,,,,,,,,,
4639.71154,24,OPTIMAL,1613.907091,10,0.038115769,6291.7344,1.451055519,Yes,38.11576925,0.605807029,0.907822738,1777.777778,,,,,,,,,
4675.990334,25,OPTIMAL,1618.133259,10,1.170734843,6334.49376,42.50730255,Yes,40.37016699,0.637306919,0.910199958,1777.777778,,,,,,,,,
4560.663603,26,OPTIMAL,1502.570202,10,0.869540412,6090.15456,44.80092671,Yes,26.92075579,0.442037317,0.845195738,1777.777778,,,,,,,,,
4585.012772,27,OPTIMAL,1294.124073,10,0.346683725,5894.6832,29.61399731,Yes,15.5463554,0.263735215,0.727944791,1777.777778,,,,,,,,,
4715.66226,28,OPTIMAL,1619.615076,10,1.036801867,6377.25312,36.59419376,No,41.9757841,0.65821104,0.91103348,1777.777778,,,,,,,,,
4727.204894,29,OPTIMAL,1619.751231,10,0.709983057,6389.47008,24.81639548,No,42.51395553,0.665375297,0.911110067,1777.777778,,,,,,,,,
4629.563005,30,OPTIMAL,1612.864417,10,0.22254011,6279.51744,8.683508588,Yes,37.09001837,0.590650774,0.907236235,1777.777778,,,,,,,,,
4675.990334,31,OPTIMAL,1618.133259,10,0.847773507,6334.49376,30.78115012,Yes,40.37016699,0.637306919,0.910199958,1777.777778,,,,,,,,,
4560.663603,32,OPTIMAL,1502.570202,10,0.476497378,6090.15456,24.55035303,Yes,26.92075579,0.442037317,0.845195738,1777.777778,,,,,,,,,
4588.832139,33,OPTIMAL,1261.539672,10,0.210665528,5864.1408,20.17697772,Yes,13.76898874,0.234799764,0.709616065,1777.777778,,,,,,,,,
4577.321796,34,OPTIMAL,1549.416608,10,0.541787021,6157.34784,24.92027346,Yes,30.60943622,0.497120465,0.871546842,1777.777778,,,,,,,,,
4587.991629,35,OPTIMAL,1573.913327,10,0.407590807,6193.99872,18.03262393,Yes,32.09376434,0.518142896,0.885326246,1777.777778,,,,,,,,,
4578.13791,36,OPTIMAL,1352.775994,10,0.556744777,5949.65952,39.93424438,Yes,18.74561538,0.315070389,0.760936497,1777.777778,,,,,,,,,
4595.882417,37,OPTIMAL,1202.709953,10,0.27804649,5809.16448,34.24834014,Yes,10.57210988,0.181990197,0.676524349,1777.777778,,,,,,,,,
4563.678609,38,OPTIMAL,1511.096972,10,0.441535027,6102.37152,22.25313122,Yes,27.59593918,0.452216636,0.849992047,1777.777778,,,,,,,,,
4591.12376,39,OPTIMAL,1241.989031,10,0.270564714,5845.81536,27.97161958,Yes,12.70256875,0.217293362,0.69861883,1777.777778,,,,,,,,,
4596.346838,40,OPTIMAL,1594.71274,10,0.43526004,6224.54112,18.58640563,Yes,33.48154157,0.537895741,0.897025917,1777.777778,,,,,,,,,
4563.678609,41,OPTIMAL,1511.096972,10,0.615389444,6102.37152,31.01530163,Yes,27.59593918,0.452216636,0.849992047,1777.777778,,,,,,,,,
4584.548926,42,OPTIMAL,1565.665882,10,0.716569818,6181.78176,32.1416696,Yes,31.56695235,0.510644885,0.880687059,1777.777778,,,,,,,,,
4576.610163,43,OPTIMAL,1365.809755,10,0.55840333,5961.87648,38.69556265,Yes,19.45656204,0.326349633,0.768267987,1777.777778,,,,,,,,,
4584.248898,44,OPTIMAL,1300.640953,10,0.179690665,5900.79168,15.02704496,Yes,15.90182873,0.26948636,0.731610536,1777.777778,,,,,,,,,
4576.610163,45,OPTIMAL,1365.809755,10,0.025293531,5961.87648,1.752760678,Yes,19.45656204,0.326349633,0.768267987,1777.777778,,,,,,,,,
4570.499175,46,OPTIMAL,1417.944796,10,0.104811639,6010.74432,6.406277706,Yes,22.30034868,0.371008106,0.797593948,1777.777778,,,,,,,,,
4581.193404,47,OPTIMAL,1326.708474,10,0.386319002,5925.2256,29.8197199,Yes,17.32372205,0.292372362,0.746273516,1777.777778,,,,,,,,,
4585.012772,48,OPTIMAL,1294.124073,10,0.328028099,5894.6832,28.02041898,Yes,15.5463554,0.263735215,0.727944791,1777.777778,,,,,,,,,
