Existing Gen (MW),Installed New Gen (MW),Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Op Cost (M$),Op Condition,Demand (MW),Congestion,Load Shed (MW),L %,UU %,0,68.0491199
9495.7856,4055.555556,OPTIMAL,3970,10,0,25.33354304,29,13465.7856,Yes,0,0,97.89041096,,
9264.0608,4055.555556,OPTIMAL,3970,10,0,8.824581286,30,13234.0608,Yes,0,0,97.89041096,,
9379.9232,4055.555556,OPTIMAL,3970,10,0,31.31357451,31,13349.9232,Yes,0,0,97.89041096,,
9099.362545,4055.555556,OPTIMAL,3735.616655,10,0,24.94042044,32,12834.9792,Yes,0,0,92.11109561,,
8896.165627,4055.555556,OPTIMAL,3462.490373,10,0,20.47430437,33,12358.656,Yes,0,0,85.37647495,,
9158.234388,4055.555556,OPTIMAL,3818.354412,10,0,25.31501906,34,12976.5888,Yes,0,0,94.15120467,,
9188.5679,4055.555556,OPTIMAL,3865.2625,10,0,18.31186056,35,13053.8304,Yes,0,0,95.30784246,,
8973.050947,4055.555556,OPTIMAL,3565.835453,10,0,40.5407025,36,12538.8864,Yes,0,0,87.9247098,,
8851.706975,4055.555556,OPTIMAL,3391.086625,10,0,34.74152178,37,12242.7936,Yes,0,0,83.61583459,,
9110.346162,4055.555556,OPTIMAL,3750.380238,10,0,22.6063088,38,12860.7264,Yes,0,0,92.47512916,,
8879.690201,4055.555556,OPTIMAL,3440.344999,10,0,28.38104294,39,12320.0352,Yes,0,0,84.83042463,,
9213.845827,4055.555556,OPTIMAL,3904.352573,10,0,18.87065115,40,13118.1984,Yes,0,0,96.27170728,,
9110.346162,4055.555556,OPTIMAL,3750.380238,10,0,31.50754289,41,12860.7264,Yes,0,0,92.47512916,,
9178.45673,4055.555556,OPTIMAL,3849.62647,10,0,32.64248373,42,13028.0832,Yes,0,0,94.92229653,,
8984.034564,4055.555556,OPTIMAL,3580.599036,10,0,39.28564534,43,12564.6336,Yes,0,0,88.28874335,,
8929.116478,4055.555556,OPTIMAL,3506.781122,10,0,15.25141591,44,12435.8976,Yes,0,0,86.4685756,,
8984.034564,4055.555556,OPTIMAL,3580.599036,10,0,1.779489162,45,12564.6336,Yes,0,0,88.28874335,,
9027.969033,4055.555556,OPTIMAL,3639.653367,10,0,6.505560511,46,12667.6224,Yes,0,0,89.74487754,,
8951.083713,4055.555556,OPTIMAL,3536.308287,10,0,30.26878951,47,12487.392,Yes,0,0,87.1966427,,
8923.62467,4055.555556,OPTIMAL,3499.39933,10,0,28.43789055,48,12423.024,Yes,0,0,86.28655883,,
