Existing Gen (MW),Installed New Gen (MW),Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Op Cost (M$),Op Condition,Demand (MW),Congestion,Load Shed (MW),L %,UU %,0,87.20665943
6998.851104,2333.333333,OPTIMAL,1941.148896,1,0,5.174638924,1,8940,Yes,0,0,83.19209553,,
7646.415562,2333.333333,OPTIMAL,2250.164438,1,0,8.59704613,2,9896.58,Yes,0,0,96.43561876,,
7418.342605,2333.333333,OPTIMAL,2120.994995,1,0,10.50041696,3,9539.3376,Yes,0,0,90.8997855,,
7313.552327,2333.333333,OPTIMAL,2061.646873,1,0,14.64031577,4,9375.1992,Yes,0,0,88.35629454,,
7295.059925,2333.333333,OPTIMAL,2051.173675,1,0,0.369272817,5,9346.2336,Yes,0,0,87.9074432,,
7288.895791,2333.333333,OPTIMAL,2047.682609,1,0,29.87415984,6,9336.5784,Yes,0,0,87.75782608,,
7461.491543,2333.333333,OPTIMAL,2145.432457,1,0,31.29001995,7,9606.924,Yes,0,0,91.94710531,,
7597.10249,2333.333333,OPTIMAL,2222.23591,1,0,32.5043151,8,9819.3384,Yes,0,0,95.23868184,,
7671.072098,2333.333333,OPTIMAL,2264.128702,1,0,36.83015371,9,9935.2008,Yes,0,0,97.03408722,,
7282.731657,2333.333333,OPTIMAL,2044.191543,1,0,9.116928782,10,9326.9232,Yes,0,0,87.60820897,,
7171.059054,2333.333333,OPTIMAL,2001.380946,1,0,30.35131839,11,9172.44,Yes,0,0,85.77346912,,
7424.506739,2333.333333,OPTIMAL,2124.486061,1,0,7.482276306,12,9548.9928,Yes,0,0,91.04940261,,
7634.087294,2333.333333,OPTIMAL,2243.182306,1,0,5.028018984,13,9877.2696,Yes,0,0,96.13638453,,
7301.224059,2333.333333,OPTIMAL,2054.664741,1,0,8.041602418,14,9355.8888,Yes,0,0,88.05706031,,
7541.625285,2333.333333,OPTIMAL,2190.816315,1,0,27.22285782,15,9732.4416,Yes,0,0,93.8921278,,
7597.10249,2333.333333,OPTIMAL,2222.23591,1,0,15.46892104,16,9819.3384,Yes,0,0,95.23868184,,
7325.880595,2333.333333,OPTIMAL,2068.629005,1,0,11.70391837,17,9394.5096,Yes,0,0,88.65552877,,
7270.403389,2333.333333,OPTIMAL,2037.209411,1,0,30.49824212,18,9307.6128,Yes,0,0,87.30897474,,
7752.519111,2333.333333,OPTIMAL,2288.888889,1,0,35.00703906,19,10041.408,Yes,0,0,98.0952381,,
7381.357801,2333.333333,OPTIMAL,2100.048599,1,0,1.126971684,20,9481.4064,Yes,0,0,90.00208281,,
7387.521935,2333.333333,OPTIMAL,2103.539665,1,0,6.29989706,21,9491.0616,Yes,0,0,90.15169992,,
7393.686069,2333.333333,OPTIMAL,2107.030731,1,0,4.801258404,22,9500.7168,Yes,0,0,90.30131704,,
7264.051347,2333.333333,OPTIMAL,2033.906253,1,0,11.56038752,23,9297.9576,Yes,0,0,87.16741086,,
7313.552327,2333.333333,OPTIMAL,2061.646873,1,0,36.23014851,24,9375.1992,Yes,0,0,88.35629454,,
7436.835007,2333.333333,OPTIMAL,2131.468193,1,0,16.89938639,25,9568.3032,Yes,0,0,91.34863685,,
7282.731657,2333.333333,OPTIMAL,2044.191543,1,0,28.73213919,26,9326.9232,Yes,0,0,87.60820897,,
7256.898093,2333.333333,OPTIMAL,2031.404307,1,0,3.665601821,27,9288.3024,Yes,0,0,87.06018457,,
7449.163275,2333.333333,OPTIMAL,2138.450325,1,0,6.376281971,28,9587.6136,Yes,0,0,91.64787108,,
7683.400366,2333.333333,OPTIMAL,2271.110834,1,0,33.8302265,29,9954.5112,Yes,0,0,97.33332145,,
7442.999141,2333.333333,OPTIMAL,2134.959259,1,0,9.79060117,30,9577.9584,Yes,0,0,91.49825396,,
7192.518814,2333.333333,OPTIMAL,2008.886786,1,0,34.35956768,31,9201.4056,Yes,0,0,86.09514798,,
7369.029533,2333.333333,OPTIMAL,2093.066467,1,0,7.401217094,32,9462.096,Yes,0,0,89.70284858,,
7270.403389,2333.333333,OPTIMAL,2037.209411,1,0,26.45630642,33,9307.6128,Yes,0,0,87.30897474,,
7553.953553,2333.333333,OPTIMAL,2197.798447,1,0,0.388426049,34,9751.752,Yes,0,0,94.19136203,,
7295.059925,2333.333333,OPTIMAL,2051.173675,1,0,16.8019132,35,9346.2336,Yes,0,0,87.9074432,,
7486.148079,2333.333333,OPTIMAL,2159.396721,1,0,21.56679711,36,9645.5448,Yes,0,0,92.54557377,,
7350.537131,2333.333333,OPTIMAL,2082.593269,1,0,17.36203428,37,9433.1304,Yes,0,0,89.25399723,,
7192.518814,2333.333333,OPTIMAL,2008.886786,1,0,4.260949027,38,9201.4056,Yes,0,0,86.09514798,,
7387.521935,2333.333333,OPTIMAL,2103.539665,1,0,15.60870018,39,9491.0616,Yes,0,0,90.15169992,,
7762.174311,2333.333333,OPTIMAL,2288.888889,1,0,18.73511086,40,10051.0632,Yes,0,0,98.0952381,,
7393.686069,2333.333333,OPTIMAL,2107.030731,1,0,29.74897364,41,9500.7168,Yes,0,0,90.30131704,,
7332.044729,2333.333333,OPTIMAL,2072.120071,1,0,30.50473746,42,9404.1648,Yes,0,0,88.80514589,,
7677.236232,2333.333333,OPTIMAL,2267.619768,1,0,0.397546635,43,9944.856,Yes,0,0,97.18370433,,
7171.059054,2333.333333,OPTIMAL,2001.380946,1,0,18.24692356,44,9172.44,Yes,0,0,85.77346912,,
7603.266624,2333.333333,OPTIMAL,2225.726976,1,0,2.352445701,45,9828.9936,Yes,0,0,95.38829895,,
7467.655677,2333.333333,OPTIMAL,2148.923523,1,0,32.85558091,46,9616.5792,Yes,0,0,92.09672242,,
7387.521935,2333.333333,OPTIMAL,2103.539665,1,0,20.78025747,47,9491.0616,Yes,0,0,90.15169992,,
7752.519111,2333.333333,OPTIMAL,2288.888889,1,0,22.2314817,48,10041.408,Yes,0,0,98.0952381,,
7242.591587,3055.555556,OPTIMAL,2026.400413,2,0,22.94690244,1,9268.992,Yes,0,0,66.31855898,,
8085.286533,3055.555556,OPTIMAL,2812.037067,2,0,36.68938629,2,10897.3236,Yes,0,0,92.03030401,,
7807.139648,3055.555556,OPTIMAL,2341.190752,2,0,8.143140621,3,10148.3304,Yes,0,0,76.62078823,,
7911.416352,3055.555556,OPTIMAL,2384.602848,2,0,10.45785673,4,10296.0192,Yes,0,0,78.04154774,,
7958.939635,3055.555556,OPTIMAL,2474.219165,2,0,8.839287296,5,10433.1588,Yes,0,0,80.97444539,,
8063.883013,3055.555556,OPTIMAL,2749.046987,2,0,10.06687185,6,10812.93,Yes,0,0,89.96881048,,
7925.727362,3055.555556,OPTIMAL,2401.939438,2,0,16.00472164,7,10327.6668,Yes,0,0,78.60892707,,
7931.078242,3055.555556,OPTIMAL,2417.686958,2,0,14.16928142,8,10348.7652,Yes,0,0,79.12430045,,
7865.262768,3055.555556,OPTIMAL,2367.461232,2,0,25.80029258,9,10232.724,Yes,0,0,77.48054941,,
8093.312853,3055.555556,OPTIMAL,2835.658347,2,0,1.123202299,10,10928.9712,Yes,0,0,92.80336408,,
8058.532133,3055.555556,OPTIMAL,2733.299467,2,0,9.597555988,11,10791.8316,Yes,0,0,89.4534371,,
7807.139648,3055.555556,OPTIMAL,2341.190752,2,0,25.95626073,12,10148.3304,Yes,0,0,76.62078823,,
7786.934987,3055.555556,OPTIMAL,2329.747813,2,0,24.74539836,13,10116.6828,Yes,0,0,76.24629206,,
7903.724088,3055.555556,OPTIMAL,2381.745912,2,0,28.12959128,14,10285.47,Yes,0,0,77.94804802,,
8023.905768,3055.555556,OPTIMAL,2630.786232,2,0,27.94501532,15,10654.692,Yes,0,0,86.09845851,,
8066.558453,3055.555556,OPTIMAL,2756.920747,2,0,25.14685124,16,10823.4792,Yes,0,0,90.22649717,,
8074.584773,3055.555556,OPTIMAL,2780.542027,2,0,17.79862803,17,10855.1268,Yes,0,0,90.99955724,,
8132.652028,3055.555556,OPTIMAL,2901.811172,2,0,29.37896586,18,11034.4632,Yes,0,0,94.96836562,,
7888.33956,3055.555556,OPTIMAL,2376.03204,2,0,23.4188121,19,10264.3716,Yes,0,0,77.76104858,,
7980.856206,3055.555556,OPTIMAL,2515.597794,2,0,35.51623033,20,10496.454,Yes,0,0,82.32865508,,
7911.416352,3055.555556,OPTIMAL,2384.602848,2,0,28.57790552,21,10296.0192,Yes,0,0,78.04154774,,
8053.181253,3055.555556,OPTIMAL,2717.551947,2,0,29.15225398,22,10770.7332,Yes,0,0,88.93806372,,
8003.552616,3055.555556,OPTIMAL,2566.745784,2,0,13.49287948,23,10570.2984,Yes,0,0,84.00258929,,
7958.939635,3055.555556,OPTIMAL,2474.219165,2,0,17.25765615,24,10433.1588,Yes,0,0,80.97444539,,
7773.465213,3055.555556,OPTIMAL,2322.119187,2,0,20.13212155,25,10095.5844,Yes,0,0,75.99662795,,
7943.029554,3055.555556,OPTIMAL,2447.932446,2,0,27.4328518,26,10390.962,Yes,0,0,80.11415279,,
7954.966638,3055.555556,OPTIMAL,2467.642962,2,0,15.02909789,27,10422.6096,Yes,0,0,80.75922421,,
8003.552616,3055.555556,OPTIMAL,2566.745784,2,0,17.5621606,28,10570.2984,Yes,0,0,84.00258929,,
7950.98761,3055.555556,OPTIMAL,2461.07279,2,0,17.94945472,29,10412.0604,Yes,0,0,80.5442004,,
7753.260551,3055.555556,OPTIMAL,2310.676249,2,0,0.705549245,30,10063.9368,Yes,0,0,75.62213177,,
7759.995438,3055.555556,OPTIMAL,2314.490562,2,0,28.55959952,31,10074.486,Yes,0,0,75.74696383,,
7726.321003,3055.555556,OPTIMAL,2295.418997,2,0,7.722676114,32,10021.74,Yes,0,0,75.12280354,,
7958.939635,3055.555556,OPTIMAL,2474.219165,2,0,33.77870503,33,10433.1588,Yes,0,0,80.97444539,,
8085.286533,3055.555556,OPTIMAL,2812.037067,2,0,18.34469314,34,10897.3236,Yes,0,0,92.03030401,,
7849.87824,3055.555556,OPTIMAL,2361.74736,2,0,15.38084526,35,10211.6256,Yes,0,0,77.29354997,,
7966.245159,3055.555556,OPTIMAL,2488.012041,2,0,15.82389097,36,10454.2572,Yes,0,0,81.42584862,,
7780.2001,3055.555556,OPTIMAL,2325.9335,2,0,0.709037025,37,10106.1336,Yes,0,0,76.12146,,
7827.34431,3055.555556,OPTIMAL,2352.63369,2,0,19.92177495,38,10179.978,Yes,0,0,76.99528441,,
8026.449912,3055.555556,OPTIMAL,2638.791288,2,0,0.759272299,39,10665.2412,Yes,0,0,86.36044216,,
7931.078242,3055.555556,OPTIMAL,2417.686958,2,0,29.48460767,40,10348.7652,Yes,0,0,79.12430045,,
8029.102293,3055.555556,OPTIMAL,2646.688107,2,0,23.89672362,41,10675.7904,Yes,0,0,86.6188835,,
8124.693972,3055.555556,OPTIMAL,2888.670828,2,0,9.084923093,42,11013.3648,Yes,0,0,94.538318,,
8082.611093,3055.555556,OPTIMAL,2804.163307,2,0,8.154375216,43,10886.7744,Yes,0,0,91.77261732,,
8021.361624,3055.555556,OPTIMAL,2622.781176,2,0,15.14247762,44,10644.1428,Yes,0,0,85.83647486,,
8149.469846,3055.555556,OPTIMAL,2927.190154,2,0,34.80718322,45,11076.66,Yes,0,0,95.79895049,,
7973.550682,3055.555556,OPTIMAL,2501.804918,2,0,26.22738935,46,10475.3556,Yes,0,0,81.87725185,,
7923.051922,3055.555556,OPTIMAL,2394.065678,2,0,13.80502753,47,10317.1176,Yes,0,0,78.35124038,,
7857.570504,3055.555556,OPTIMAL,2364.604296,2,0,34.80326189,48,10222.1748,Yes,0,0,77.38704969,,
7759.995438,3222.222222,OPTIMAL,2314.490562,3,0,36.93573649,1,10074.486,Yes,0,0,71.82901743,,
7967.709141,3222.222222,OPTIMAL,2492.090859,3,0,30.61255567,2,10459.8,Yes,0,0,77.34075079,,
8161.266039,3222.222222,OPTIMAL,2974.397961,3,0,41.75292241,3,11135.664,Yes,0,0,92.30890225,,
8026.061822,3222.222222,OPTIMAL,2637.570178,3,0,14.85500989,4,10663.632,Yes,0,0,81.85562621,,
8007.950967,3222.222222,OPTIMAL,2580.585033,3,0,13.41728911,5,10588.536,Yes,0,0,80.08712173,,
8085.876037,3222.222222,OPTIMAL,2813.771963,3,0,5.370168443,6,10899.648,Yes,0,0,87.32395748,,
8080.434464,3222.222222,OPTIMAL,2797.757536,3,0,28.78378421,7,10878.192,Yes,0,0,86.82695802,,
8069.551318,3222.222222,OPTIMAL,2765.728682,3,0,8.431299157,8,10835.28,Yes,0,0,85.83295909,,
8069.551318,3222.222222,OPTIMAL,2765.728682,3,0,2.662515523,9,10835.28,Yes,0,0,85.83295909,,
7956.147014,3222.222222,OPTIMAL,2471.468986,3,0,23.24035457,10,10427.616,Yes,0,0,76.70076164,,
8128.894284,3222.222222,OPTIMAL,2920.945716,3,0,10.60914529,11,11049.84,Yes,0,0,90.65003945,,
8128.894284,3222.222222,OPTIMAL,2920.945716,3,0,20.64790642,12,11049.84,Yes,0,0,90.65003945,,
8091.31761,3222.222222,OPTIMAL,2829.78639,3,0,24.34565605,13,10921.104,Yes,0,0,87.82095694,,
7905.679749,3222.222222,OPTIMAL,2382.472251,3,0,21.20715306,14,10288.152,Yes,0,0,73.93879401,,
8058.668172,3222.222222,OPTIMAL,2733.699828,3,0,25.26127362,15,10792.368,Yes,0,0,84.83896017,,
8165.312508,3222.222222,OPTIMAL,2981.079492,3,0,6.005865131,16,11146.392,Yes,0,0,92.5162601,,
8128.894284,3222.222222,OPTIMAL,2920.945716,3,0,16.99744782,17,11049.84,Yes,0,0,90.65003945,,
7995.014641,3222.222222,OPTIMAL,2539.881359,3,0,39.85269781,18,10534.896,Yes,0,0,78.82390423,,
7952.100544,3222.222222,OPTIMAL,2464.787456,3,0,0.840213918,19,10416.888,Yes,0,0,76.49340379,,
8208.626936,3222.222222,OPTIMAL,3045.045064,3,0,28.21870737,20,11253.672,Yes,0,0,94.50139854,,
