Existing Gen (MW),Op Condition,Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Demand (MW),Op Cost (M$),Congestion,Load Shed (MW)
6416.224493003013,19,OPTIMAL,1700.0,9,5.980299195488647,8691.253261799999,8.440873472723132,Yes,575.0287687969853
6477.457409710803,20,OPTIMAL,1700.0,9,26.684035243267488,9019.225083,25.92253998878325,Yes,841.7676732891952
6346.09972184758,1,OPTIMAL,2100.0,10,10.045175944572588,8780.93892,25.698299165542736,Yes,334.8391981524196
6390.252371660159,2,OPTIMAL,2100.0,10,6.656851481097616,8934.0424704,12.915378557490238,Yes,443.790098739841
6413.627303913877,3,OPTIMAL,2100.0,10,2.0058799491444907,9015.0972912,3.4534509215655507,Yes,501.46998728612266
6364.280224711583,4,OPTIMAL,2100.0,10,6.720713606284985,8843.981558399999,15.194175997739501,Yes,379.7013336884172
6433.402026695912,5,OPTIMAL,2100.0,10,13.843599852602143,9087.146020799999,21.633505066739783,Yes,553.7439941040858
6343.502507152722,6,OPTIMAL,2100.0,10,9.097519909629582,8771.9328288,23.720901944813043,Yes,328.4303216472773
6286.363783865856,7,OPTIMAL,2100.0,10,4.685875963353592,8573.798822399998,21.26590945966464,Yes,187.43503853414364
6461.926823971916,8,OPTIMAL,2100.0,10,13.769951768730115,9240.249571200002,17.624311452662987,Yes,678.3227472280845
6490.451621247918,9,OPTIMAL,2100.0,10,0.5620310502464569,9393.353121600001,0.6097316134873543,Yes,802.9015003520813
6418.821733303592,10,OPTIMAL,2100.0,10,1.6971495429781436,9033.1094736,2.850811171990186,Yes,514.2877402964072
6364.280224711583,11,OPTIMAL,2100.0,10,8.239518941038654,8843.981558399999,18.627888087624136,Yes,379.7013336884172
6456.893036217327,12,OPTIMAL,2100.0,10,5.710142874029246,9213.231297599998,7.548896941509074,Yes,656.3382613826718
6460.248894720386,13,OPTIMAL,2100.0,10,4.898260472541172,9231.243479999997,6.336581693145881,Yes,670.9945852796127
6379.863512880729,14,OPTIMAL,2100.0,10,12.419191403762378,8898.0181056,25.541594633255766,Yes,418.15459271927193
6314.933145509289,15,OPTIMAL,2100.0,10,7.144735238512696,8672.8658256,23.641764813060732,Yes,257.932680090711
6418.821733303592,16,OPTIMAL,2100.0,10,6.171452883556886,9033.1094736,10.36658607996431,Yes,514.2877402964072
6461.926823971916,17,OPTIMAL,2100.0,10,2.713290988912338,9240.249571200002,3.4727707295887664,Yes,678.3227472280845
6400.641230439589,18,OPTIMAL,2100.0,10,10.186535623300921,8970.0668352,18.706791470053908,Yes,469.42560476041115
6398.044015744732,19,OPTIMAL,2100.0,10,6.62113921405033,8961.060743999999,12.323802942514966,Yes,463.0167282552678
6470.3164702295635,20,OPTIMAL,2100.0,10,16.94463630019931,9285.280027199999,20.596050034444062,Yes,714.963556970435
