Existing Gen (MW),Op Condition,Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Demand (MW),Op Cost (M$),Congestion,Load Shed (MW)
5995.214866673799,5,OPTIMAL,1900.000000726201,5,0.0,7895.214867400001,27.317443441204006,Yes,0.0
5917.877558374816,6,OPTIMAL,1850.2513554251848,5,0.0,7768.128913799999,17.167564899498004,Yes,0.0
5879.126425816119,7,OPTIMAL,1849.2881274838817,5,0.0,7728.414553300001,3.709638985584,Yes,0.0
6655.9382015109395,8,OPTIMAL,1358.4197473890592,5,0.0,8014.3579489,11.460531866926999,Yes,0.0
5907.735856767956,9,OPTIMAL,1844.5073128320446,5,0.0,7752.2431696,15.969620929376003,Yes,0.0
6655.9382015109395,10,OPTIMAL,1358.4197473890592,5,0.0,8014.3579489,13.223690615685,Yes,0.0
5915.786145673798,11,OPTIMAL,1900.000000726201,5,0.0,7815.7861464,15.787888015728,Yes,0.0
6502.04645597577,12,OPTIMAL,1544.0829813242285,5,0.0,8046.129437299999,27.517762675566,Yes,0.0
6597.9420628637,13,OPTIMAL,1344.9300371362995,5,0.0,7942.8721000000005,3.8125786080000004,Yes,0.0
6179.423451320465,14,OPTIMAL,2009.6776837795348,5,0.0,8189.101135100002,19.125940745773867,Yes,0.0
5971.386250373798,15,OPTIMAL,1900.000000726201,5,0.0,7871.386251099999,24.322583515899,Yes,0.0
5917.877558374816,16,OPTIMAL,1850.2513554251848,5,0.0,7768.128913799999,14.837126225358002,Yes,0.0
5812.371086928498,17,OPTIMAL,1860.4433616715028,5,0.0,7672.8144486,5.677882691964,Yes,0.0
5927.171169831723,18,OPTIMAL,1658.2716856682764,5,0.0,7585.4428555,5.30980999885,Yes,0.0
6662.3822169161895,19,OPTIMAL,1359.9186040838106,5,0.0,8022.300821000001,1.4440141477800004,Yes,0.0
5963.327609832945,20,OPTIMAL,1598.286629367054,5,0.0,7561.6142392,9.754482368568,Yes,0.0
6003.157738773798,1,OPTIMAL,1900.000000726201,6,0.0,7903.1577394999995,19.678862771355,Yes,0.0
5785.8764127527575,2,OPTIMAL,1855.1665474472425,6,0.0,7641.0429602,1.9102607400499998,Yes,0.0
5878.962583163428,3,OPTIMAL,1738.251760736573,6,0.0,7617.2143439,21.861405166993002,Yes,0.0
5939.6147619737985,4,OPTIMAL,1900.000000726201,6,0.0,7839.614762700001,2.9790536098260003,Yes,0.0
6003.157738773798,5,OPTIMAL,1900.000000726201,6,0.0,7903.1577394999995,2.21288416706,Yes,0.0
6610.830093674198,6,OPTIMAL,1347.927750525802,6,0.0,7958.757844199999,7.003706902896001,Yes,0.0
6191.621826156207,7,OPTIMAL,1941.8792042437935,6,0.0,8133.5010304,12.06857213559502,Yes,0.0
6168.967701461257,8,OPTIMAL,2067.790666238743,6,0.0,8236.7583677,4.493152998246386,Yes,0.0
6663.0,9,OPTIMAL,1121.014658,6,0.0,7784.014657999998,12.53226359938,Yes,0.0
6191.621826156207,10,OPTIMAL,1941.8792042437935,6,0.0,8133.5010304,20.304557174075402,Yes,0.0
6655.9382015109395,11,OPTIMAL,1358.4197473890592,6,0.0,8014.3579489,2.2440202256919997,Yes,0.0
6188.136576203138,12,OPTIMAL,1961.2501983968618,6,0.0,8149.386774600001,25.27623668891517,Yes,0.0
5840.980517880334,13,OPTIMAL,1855.6625470196655,6,0.0,7696.643064899998,10.929233152157998,Yes,0.0
5939.6147619737985,14,OPTIMAL,1900.000000726201,6,0.0,7839.614762700001,24.459598059624,Yes,0.0
5797.6139755151835,15,OPTIMAL,1859.3147288848172,6,0.0,7656.928704400001,16.156119566284,Yes,0.0
6189.347422399282,16,OPTIMAL,2100.000000444999,6,1.0082988148988097,8340.015705,16.694801371180326,Yes,50.66828215571908
5821.907563912443,17,OPTIMAL,1858.849756787557,6,0.0,7680.7573207,12.135596566705999,Yes,0.0
6388.832116860291,18,OPTIMAL,1673.183064639708,6,0.0,8062.015181499999,18.784495372894998,Yes,0.0
6019.043482973799,19,OPTIMAL,1900.000000726201,6,0.0,7919.043483700001,7.998233918537001,Yes,0.0
6332.224947302533,20,OPTIMAL,1737.7331062974674,6,0.0,8069.9580536,7.6664601509200025,Yes,0.0
6389.27784260483,1,OPTIMAL,1672.6747965951697,7,0.0,8061.9526392,14.833992856128,Yes,0.0
6273.241016187763,2,OPTIMAL,2100.000000444999,7,4.559618087418901,8586.307282400001,18.132735775293227,Yes,213.06626576723838
6169.571445547615,3,OPTIMAL,2064.435060952384,7,0.0,8234.006506499998,24.366536427276362,Yes,0.0
6169.571445547615,4,OPTIMAL,2064.435060952384,7,0.0,8234.006506499998,21.206371293363386,Yes,0.0
