model,scenario,region,variable,unit,time,value
PaCES,BAU,AB,New Generation Capacity|Electricity|Wind|Onshore,MW,2025,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Wind|Onshore,MW,2030,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Wind|Onshore,MW,2035,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Wind|Onshore,MW,2040,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Wind|Onshore,MW,2045,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Wind|Onshore,MW,2050,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Wind|Onshore,MW,2025,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Wind|Onshore,MW,2030,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Wind|Onshore,MW,2035,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Wind|Onshore,MW,2040,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Wind|Onshore,MW,2045,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Wind|Onshore,MW,2050,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Wind|Onshore,MW,2025,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Wind|Onshore,MW,2030,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Wind|Onshore,MW,2035,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Wind|Onshore,MW,2040,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Wind|Onshore,MW,2045,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Wind|Onshore,MW,2050,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Wind|Onshore,MW,2025,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Wind|Onshore,MW,2030,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Wind|Onshore,MW,2035,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Wind|Onshore,MW,2040,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Wind|Onshore,MW,2045,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Wind|Onshore,MW,2050,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Wind|Onshore,MW,2025,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Wind|Onshore,MW,2030,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Wind|Onshore,MW,2035,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Wind|Onshore,MW,2040,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Wind|Onshore,MW,2045,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Wind|Onshore,MW,2050,916.6301031339913
PaCES,BAU,NS,New Generation Capacity|Electricity|Wind|Onshore,MW,2025,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Wind|Onshore,MW,2030,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Wind|Onshore,MW,2035,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Wind|Onshore,MW,2040,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Wind|Onshore,MW,2045,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Wind|Onshore,MW,2050,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Wind|Onshore,MW,2025,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Wind|Onshore,MW,2030,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Wind|Onshore,MW,2035,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Wind|Onshore,MW,2040,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Wind|Onshore,MW,2045,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Wind|Onshore,MW,2050,1333.3333333333335
PaCES,BAU,QC,New Generation Capacity|Electricity|Wind|Onshore,MW,2025,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Wind|Onshore,MW,2030,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Wind|Onshore,MW,2035,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Wind|Onshore,MW,2040,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Wind|Onshore,MW,2045,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Wind|Onshore,MW,2050,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Wind|Onshore,MW,2025,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Wind|Onshore,MW,2030,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Wind|Onshore,MW,2035,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Wind|Onshore,MW,2040,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Wind|Onshore,MW,2045,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Wind|Onshore,MW,2050,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Wind|Onshore,MW,2025,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Wind|Onshore,MW,2030,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Wind|Onshore,MW,2035,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Wind|Onshore,MW,2040,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Wind|Onshore,MW,2045,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Wind|Onshore,MW,2050,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Solar|PV,MW,2025,666.6666666666666
PaCES,BAU,AB,New Generation Capacity|Electricity|Solar|PV,MW,2030,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Solar|PV,MW,2035,444.44444444444446
PaCES,BAU,AB,New Generation Capacity|Electricity|Solar|PV,MW,2040,2333.3333333333335
PaCES,BAU,AB,New Generation Capacity|Electricity|Solar|PV,MW,2045,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Solar|PV,MW,2050,6555.555555555556
PaCES,BAU,BC,New Generation Capacity|Electricity|Solar|PV,MW,2025,3889.347265803931
PaCES,BAU,BC,New Generation Capacity|Electricity|Solar|PV,MW,2030,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Solar|PV,MW,2035,333.3333333333333
PaCES,BAU,BC,New Generation Capacity|Electricity|Solar|PV,MW,2040,2110.6527341960696
PaCES,BAU,BC,New Generation Capacity|Electricity|Solar|PV,MW,2045,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Solar|PV,MW,2050,3666.6666666666665
PaCES,BAU,MB,New Generation Capacity|Electricity|Solar|PV,MW,2025,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Solar|PV,MW,2030,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Solar|PV,MW,2035,555.5555555555555
PaCES,BAU,MB,New Generation Capacity|Electricity|Solar|PV,MW,2040,1888.8888888888887
PaCES,BAU,MB,New Generation Capacity|Electricity|Solar|PV,MW,2045,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Solar|PV,MW,2050,2555.5555555555557
PaCES,BAU,NB,New Generation Capacity|Electricity|Solar|PV,MW,2025,1666.6666666666665
PaCES,BAU,NB,New Generation Capacity|Electricity|Solar|PV,MW,2030,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Solar|PV,MW,2035,512.1042496141074
PaCES,BAU,NB,New Generation Capacity|Electricity|Solar|PV,MW,2040,599.0068614970037
PaCES,BAU,NB,New Generation Capacity|Electricity|Solar|PV,MW,2045,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Solar|PV,MW,2050,222.22222222222223
PaCES,BAU,NL,New Generation Capacity|Electricity|Solar|PV,MW,2025,1444.4444444444443
PaCES,BAU,NL,New Generation Capacity|Electricity|Solar|PV,MW,2030,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Solar|PV,MW,2035,333.3333333333333
PaCES,BAU,NL,New Generation Capacity|Electricity|Solar|PV,MW,2040,2000.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Solar|PV,MW,2045,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Solar|PV,MW,2050,2222.222222222222
PaCES,BAU,NS,New Generation Capacity|Electricity|Solar|PV,MW,2025,2000.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Solar|PV,MW,2030,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Solar|PV,MW,2035,222.22222222222223
PaCES,BAU,NS,New Generation Capacity|Electricity|Solar|PV,MW,2040,777.7777777777778
PaCES,BAU,NS,New Generation Capacity|Electricity|Solar|PV,MW,2045,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Solar|PV,MW,2050,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Solar|PV,MW,2025,7111.111111111111
PaCES,BAU,ON,New Generation Capacity|Electricity|Solar|PV,MW,2030,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Solar|PV,MW,2035,1111.1111111111113
PaCES,BAU,ON,New Generation Capacity|Electricity|Solar|PV,MW,2040,4888.888888888889
PaCES,BAU,ON,New Generation Capacity|Electricity|Solar|PV,MW,2045,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Solar|PV,MW,2050,6888.888888888889
PaCES,BAU,QC,New Generation Capacity|Electricity|Solar|PV,MW,2025,8555.555555555555
PaCES,BAU,QC,New Generation Capacity|Electricity|Solar|PV,MW,2030,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Solar|PV,MW,2035,888.8888888888889
PaCES,BAU,QC,New Generation Capacity|Electricity|Solar|PV,MW,2040,6555.555555555556
PaCES,BAU,QC,New Generation Capacity|Electricity|Solar|PV,MW,2045,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Solar|PV,MW,2050,9000.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Solar|PV,MW,2025,2555.5555555555557
PaCES,BAU,SK,New Generation Capacity|Electricity|Solar|PV,MW,2030,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Solar|PV,MW,2035,888.8888888888889
PaCES,BAU,SK,New Generation Capacity|Electricity|Solar|PV,MW,2040,1222.2222222222222
PaCES,BAU,SK,New Generation Capacity|Electricity|Solar|PV,MW,2045,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Solar|PV,MW,2050,2333.3333333333335
PaCES,BAU,PE,New Generation Capacity|Electricity|Solar|PV,MW,2025,372.2516528777767
PaCES,BAU,PE,New Generation Capacity|Electricity|Solar|PV,MW,2030,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Solar|PV,MW,2035,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Solar|PV,MW,2040,444.44444444444446
PaCES,BAU,PE,New Generation Capacity|Electricity|Solar|PV,MW,2045,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Solar|PV,MW,2050,1183.3039026777788
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CCS,MW,2025,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CCS,MW,2030,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CCS,MW,2035,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CCS,MW,2040,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CCS,MW,2045,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CCS,MW,2050,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CCS,MW,2025,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CCS,MW,2030,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CCS,MW,2035,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CCS,MW,2040,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CCS,MW,2045,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CCS,MW,2050,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CCS,MW,2025,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CCS,MW,2030,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CCS,MW,2035,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CCS,MW,2040,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CCS,MW,2045,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CCS,MW,2050,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CCS,MW,2025,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CCS,MW,2030,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CCS,MW,2035,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CCS,MW,2040,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CCS,MW,2045,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CCS,MW,2050,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CCS,MW,2025,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CCS,MW,2030,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CCS,MW,2035,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CCS,MW,2040,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CCS,MW,2045,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CCS,MW,2050,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CCS,MW,2025,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CCS,MW,2030,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CCS,MW,2035,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CCS,MW,2040,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CCS,MW,2045,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CCS,MW,2050,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CCS,MW,2025,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CCS,MW,2030,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CCS,MW,2035,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CCS,MW,2040,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CCS,MW,2045,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CCS,MW,2050,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CCS,MW,2025,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CCS,MW,2030,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CCS,MW,2035,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CCS,MW,2040,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CCS,MW,2045,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CCS,MW,2050,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CCS,MW,2025,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CCS,MW,2030,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CCS,MW,2035,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CCS,MW,2040,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CCS,MW,2045,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CCS,MW,2050,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CCS,MW,2025,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CCS,MW,2030,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CCS,MW,2035,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CCS,MW,2040,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CCS,MW,2045,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CCS,MW,2050,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CC,MW,2025,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CC,MW,2030,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CC,MW,2035,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CC,MW,2040,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CC,MW,2045,0.0
PaCES,BAU,AB,New Generation Capacity|Electricity|Gas|CC,MW,2050,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CC,MW,2025,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CC,MW,2030,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CC,MW,2035,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CC,MW,2040,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CC,MW,2045,0.0
PaCES,BAU,BC,New Generation Capacity|Electricity|Gas|CC,MW,2050,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CC,MW,2025,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CC,MW,2030,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CC,MW,2035,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CC,MW,2040,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CC,MW,2045,0.0
PaCES,BAU,MB,New Generation Capacity|Electricity|Gas|CC,MW,2050,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CC,MW,2025,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CC,MW,2030,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CC,MW,2035,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CC,MW,2040,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CC,MW,2045,0.0
PaCES,BAU,NB,New Generation Capacity|Electricity|Gas|CC,MW,2050,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CC,MW,2025,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CC,MW,2030,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CC,MW,2035,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CC,MW,2040,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CC,MW,2045,0.0
PaCES,BAU,NL,New Generation Capacity|Electricity|Gas|CC,MW,2050,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CC,MW,2025,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CC,MW,2030,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CC,MW,2035,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CC,MW,2040,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CC,MW,2045,0.0
PaCES,BAU,NS,New Generation Capacity|Electricity|Gas|CC,MW,2050,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CC,MW,2025,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CC,MW,2030,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CC,MW,2035,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CC,MW,2040,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CC,MW,2045,0.0
PaCES,BAU,ON,New Generation Capacity|Electricity|Gas|CC,MW,2050,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CC,MW,2025,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CC,MW,2030,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CC,MW,2035,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CC,MW,2040,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CC,MW,2045,0.0
PaCES,BAU,QC,New Generation Capacity|Electricity|Gas|CC,MW,2050,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CC,MW,2025,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CC,MW,2030,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CC,MW,2035,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CC,MW,2040,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CC,MW,2045,0.0
PaCES,BAU,SK,New Generation Capacity|Electricity|Gas|CC,MW,2050,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CC,MW,2025,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CC,MW,2030,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CC,MW,2035,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CC,MW,2040,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CC,MW,2045,0.0
PaCES,BAU,PE,New Generation Capacity|Electricity|Gas|CC,MW,2050,0.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Biomass,MW,2025,444.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Biomass,MW,2030,444.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Biomass,MW,2035,444.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Biomass,MW,2040,444.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Biomass,MW,2045,444.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Biomass,MW,2050,444.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Wind|Onshore,MW,2025,4833.8
PaCES,BAU,AB,Total Generation Capacity|Electricity|Wind|Onshore,MW,2030,4833.8
PaCES,BAU,AB,Total Generation Capacity|Electricity|Wind|Onshore,MW,2035,4833.8
PaCES,BAU,AB,Total Generation Capacity|Electricity|Wind|Onshore,MW,2040,4833.8
PaCES,BAU,AB,Total Generation Capacity|Electricity|Wind|Onshore,MW,2045,4833.8
PaCES,BAU,AB,Total Generation Capacity|Electricity|Wind|Onshore,MW,2050,4833.8
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|SC,MW,2025,1798.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|SC,MW,2030,1798.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|SC,MW,2035,1798.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|SC,MW,2040,1798.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|SC,MW,2045,1798.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|SC,MW,2050,1798.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|CG,MW,2025,5099.05
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|CG,MW,2030,5099.05
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|CG,MW,2035,5099.05
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|CG,MW,2040,5099.05
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|CG,MW,2045,5099.05
PaCES,BAU,AB,Total Generation Capacity|Electricity|Gas|CG,MW,2050,5099.05
PaCES,BAU,AB,Total Generation Capacity|Electricity|Hydro|Daily,MW,2025,781.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Hydro|Daily,MW,2030,781.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Hydro|Daily,MW,2035,781.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Hydro|Daily,MW,2040,781.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Hydro|Daily,MW,2045,781.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Hydro|Daily,MW,2050,781.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Solar|PV,MW,2025,2692.6666666666665
PaCES,BAU,AB,Total Generation Capacity|Electricity|Solar|PV,MW,2030,2692.6666666666665
PaCES,BAU,AB,Total Generation Capacity|Electricity|Solar|PV,MW,2035,3137.1111111111113
PaCES,BAU,AB,Total Generation Capacity|Electricity|Solar|PV,MW,2040,5470.444444444444
PaCES,BAU,AB,Total Generation Capacity|Electricity|Solar|PV,MW,2045,5470.444444444444
PaCES,BAU,AB,Total Generation Capacity|Electricity|Solar|PV,MW,2050,12026.0
PaCES,BAU,AB,Total Generation Capacity|Electricity|Hydro|Run,MW,2025,146.4
PaCES,BAU,AB,Total Generation Capacity|Electricity|Hydro|Run,MW,2030,146.4
PaCES,BAU,AB,Total Generation Capacity|Electricity|Hydro|Run,MW,2035,146.4
