type,line_id,year,hour,flow_mw
existing,7,3,38,608.5923952135199
existing,7,3,39,271.2965787494013
existing,7,3,40,-91.9412134078284
existing,7,3,41,-1079.8396436034745
existing,7,3,42,-929.7493292286108
existing,7,3,43,-1003.7719259043306
existing,7,3,44,-1067.2506027205
existing,7,3,45,-731.1386859148743
existing,7,3,46,321.2251479209972
existing,7,3,47,546.7378970619193
existing,7,3,48,355.8443452045103
existing,7,4,1,472.7488224949602
existing,7,4,2,324.32364593752936
existing,7,4,3,47.39303526773983
existing,7,4,4,-6.439160046848883
existing,7,4,5,-8.65905071907946
existing,7,4,6,-2.5543653238082697
existing,7,4,7,227.7586640187401
existing,7,4,8,419.22371264282083
existing,7,4,9,513.9879463268808
existing,7,4,10,555.7047471174401
existing,7,4,11,610.7963970628007
existing,7,4,12,-141.03877016310616
existing,7,4,13,-694.7531095602753
existing,7,4,14,-990.9262370335773
existing,7,4,15,-1056.9147556274602
existing,7,4,16,-992.8172049432296
existing,7,4,17,-952.6084129273895
existing,7,4,18,-816.8446005102205
existing,7,4,19,-924.2257334118503
existing,7,4,20,-988.3232840960791
existing,7,4,21,-1044.532216368173
existing,7,4,22,-314.54954088275554
existing,7,4,23,603.7905195783205
existing,7,4,24,506.02672773567974
existing,7,4,25,314.3341658192212
existing,7,4,26,63.48720078132192
existing,7,4,27,46.28309551297025
existing,7,4,28,-18.645807592176425
existing,7,4,29,-3.6643050785805826
existing,7,4,30,263.8317897689394
existing,7,4,31,533.2541030039201
existing,7,4,32,613.5087821067682
existing,7,4,33,-327.60948047214424
existing,7,4,34,-923.918735909554
existing,7,4,35,-1025.93032945889
existing,7,4,36,-1004.64332220094
existing,7,4,37,-1048.8729962728094
existing,7,4,38,-1032.7894775635104
existing,7,4,39,-932.7405363150301
existing,7,4,40,-882.1247576870701
existing,7,4,41,-716.0860868028303
existing,7,4,42,-549.1013288215299
existing,7,4,43,-630.4650094650897
existing,7,4,44,-700.2390922464992
existing,7,4,45,-783.7314712371499
existing,7,4,46,-942.9109940167709
existing,7,4,47,-784.5431465103502
existing,7,4,48,464.7653252275122
existing,7,5,1,140.28874920418275
existing,7,5,2,584.1465470836902
existing,7,5,3,622.6691986846399
existing,7,5,4,614.1919959483994
existing,7,5,5,613.8424195811203
existing,7,5,6,614.8037523938401
existing,7,5,7,651.07220162064
existing,7,5,8,340.0534474618589
existing,7,5,9,-330.39157448564583
existing,7,5,10,-806.5238361562288
existing,7,5,11,-1349.6329816047491
existing,7,5,12,-1380.3446165279802
existing,7,5,13,-1295.9612764099802
existing,7,5,14,-1238.5806051297404
existing,7,5,15,-1194.1819873805198
existing,7,5,16,-1123.81926256926
existing,7,5,17,-1079.6802878751796
existing,7,5,18,-930.6463283796411
existing,7,5,19,-1048.5233614897006
existing,7,5,20,-1118.8860863009595
existing,7,5,21,-1228.1949664828608
existing,7,5,22,-1356.1980004070801
existing,7,5,23,-1284.9027065821538
existing,7,5,24,-239.52667253612708
existing,7,5,25,609.84055605906
existing,7,5,26,625.2036207555202
existing,7,5,27,622.4944113799202
existing,7,5,28,611.9197557135203
existing,7,5,29,614.6289650891194
existing,7,5,30,656.7528022078395
existing,7,5,31,-550.284724931028
existing,7,5,32,-1496.7471650083016
existing,7,5,33,-1354.3805146883597
existing,7,5,34,-1251.5626586607596
existing,7,5,35,-1160.1690082781797
existing,7,5,36,-1136.801316100281
existing,7,5,37,-1185.3541913972203
existing,7,5,38,-1167.6985994306206
existing,7,5,39,-1057.8704383608601
existing,7,5,40,-1002.3072527993409
existing,7,5,41,-820.0392381444599
existing,7,5,42,-1652.4735145092527
existing,7,5,43,-838.7742838902486
existing,7,5,44,-802.6432892329995
existing,7,5,45,-894.2965774483
existing,7,5,46,-1069.0350009507401
existing,7,5,47,-1278.5653274985198
existing,7,5,48,-1477.45036712186
existing,7,6,1,-1316.7520731663935
existing,7,6,2,-416.74209938075364
existing,7,6,3,597.3020387185607
existing,7,6,4,682.9911055659195
existing,7,6,5,682.6056138184395
existing,7,6,6,683.6657137009597
existing,7,6,7,57.389224075495804
existing,7,6,8,-961.7830681913592
existing,7,6,9,-1749.6902422252501
existing,7,6,10,-1674.6753157118692
existing,7,6,11,-1575.609807479339
existing,7,6,12,-1406.110443322419
existing,7,6,13,-1313.0575819594196
existing,7,6,14,-1249.7816362325793
existing,7,6,15,-1200.8215166598093
existing,7,6,16,-1123.2297447788987
existing,7,6,17,-1074.5559439176195
existing,7,6,18,-1920.0085355055207
existing,7,6,19,-1040.1979634514391
existing,7,6,20,-1117.7897353323497
existing,7,6,21,-1238.3289799164995
existing,7,6,22,-1379.4830104767698
existing,7,6,23,-1588.2077386413798
existing,7,6,24,-1764.0060626203494
existing,7,6,25,-359.3693691960025
existing,7,6,26,551.653122805752
existing,7,6,27,600.450232173579
existing,7,6,28,680.4854159918395
existing,7,6,29,683.4729687964391
existing,7,6,30,-72.87125443882542
existing,7,6,31,-1715.0459430475803
existing,7,6,32,-1546.97816093017
existing,7,6,33,-1377.47879677325
existing,7,6,34,-1264.0974623866496
existing,7,6,35,-1163.314053403119
existing,7,6,36,-1137.54557093297
existing,7,6,37,-1191.0867553357602
existing,7,6,38,-1171.6172326876595
existing,7,6,39,-1050.5053564394993
existing,7,6,40,-1200.0830789186366
existing,7,6,41,-2200.0
existing,7,6,42,-2200.0
existing,7,6,43,-2200.0
existing,7,6,44,-2200.0
existing,7,6,45,-2200.0
existing,7,6,46,-1062.8169631310793
existing,7,6,47,-1293.8743780228106
existing,7,6,48,-1513.1928121279989
existing,8,1,1,-38.17969575700002
existing,8,1,2,-43.021746131000015
existing,8,1,3,-51.382241298000025
existing,8,1,4,-53.00742750500001
existing,8,1,5,-53.07444568400004
existing,8,1,6,-52.890146113000014
existing,8,1,7,-45.937028998000045
existing,8,1,8,-40.156726814000024
existing,8,1,9,-33.84028054600003
existing,8,1,10,-29.450601448000015
existing,8,1,11,-23.65354463500003
existing,8,1,12,-13.73488110300002
existing,8,1,13,-8.28966880300004
existing,8,1,14,-4.586924439000029
existing,8,1,15,-1.7219051220000097
existing,8,1,16,2.818564288999994
existing,8,1,17,5.666828976999966
existing,8,1,18,15.283911545999956
existing,8,1,19,7.677368954999963
existing,8,1,20,3.1368995439999594
existing,8,1,21,-3.9167446710000036
existing,8,1,22,-12.17671273800002
existing,8,1,23,-24.39074291900002
existing,8,1,24,-34.678005256000034
existing,8,1,25,-43.32332709400001
existing,8,1,26,-50.896360764000036
existing,8,1,27,-51.415750219000046
existing,8,1,28,-53.443044489000044
existing,8,1,29,-52.923655034000035
existing,8,1,30,-44.84798653800004
existing,8,1,31,-31.812985939000043
existing,8,1,32,-21.978094878000036
existing,8,1,33,-12.059431346000025
existing,8,1,34,-5.424649486000021
existing,8,1,35,0.4729344269999842
existing,8,1,36,1.9808392420000018
existing,8,1,37,-1.152252117000046
existing,8,1,38,-0.012946107000004758
existing,8,1,39,7.074207028999979
existing,8,1,40,10.659670000999938
existing,8,1,41,22.421328568999968
existing,8,1,42,34.25000497899998
existing,8,1,43,28.486457086999962
existing,8,1,44,23.54387995000002
existing,8,1,45,17.629541744999983
existing,8,1,46,6.353763710999942
existing,8,1,47,-7.167117422000047
existing,8,1,48,-20.001063821000002
existing,8,2,1,-15.537665332699987
existing,8,2,2,-20.8639207441
existing,8,2,3,-30.06046542780001
existing,8,2,4,-31.84817025549998
existing,8,2,5,-31.921890252400033
existing,8,2,6,-31.719160724299996
existing,8,2,7,-24.070731897800016
existing,8,2,8,-17.712399495400007
existing,8,2,9,-10.764308600600003
existing,8,2,10,-5.935661592799988
existing,8,2,11,0.44110090149996495
existing,8,2,12,11.351630786700014
existing,8,2,13,17.34136431669998
existing,8,2,14,21.414383117099987
existing,8,2,15,24.56590436580001
existing,8,2,16,29.5604207179
existing,8,2,17,32.69351187469999
existing,8,2,18,43.272302700599994
existing,8,2,19,34.90510585049998
existing,8,2,20,29.910589498399986
existing,8,2,21,22.151580861900015
existing,8,2,22,13.065615988200022
existing,8,2,23,-0.36981721090000974
existing,8,2,24,-11.68580578160001
existing,8,2,25,-21.19565980339999
existing,8,2,26,-29.525996840400012
existing,8,2,27,-30.097325240900034
existing,8,2,28,-32.32734893790004
existing,8,2,29,-31.75602053740002
existing,8,2,30,-22.872785191800034
existing,8,2,31,-8.534284532900017
existing,8,2,32,2.284095634199957
existing,8,2,33,13.194625519400006
existing,8,2,34,20.4928855654
existing,8,2,35,26.980227869700002
existing,8,2,36,28.638923166200016
existing,8,2,37,25.19252267129997
existing,8,2,38,26.445759282300003
existing,8,2,39,34.241627731899996
existing,8,2,40,38.18563700109996
existing,8,2,41,51.12346142590002
existing,8,2,42,64.1350054769
existing,8,2,43,57.79510279569996
existing,8,2,44,52.35826794500002
existing,8,2,45,45.85249591950003
existing,8,2,46,33.44914008209997
existing,8,2,47,18.576170835799985
existing,8,2,48,4.458829796900034
existing,8,3,1,9.36856813403
existing,8,3,2,3.509687181489994
existing,8,3,3,-6.606511970580016
existing,8,3,4,-8.572987281050018
existing,8,3,5,-8.65407927764005
existing,8,3,6,-8.431076796729997
existing,8,3,7,-0.01780508758002952
existing,8,3,8,6.976360555059955
existing,8,3,9,14.619260539339962
existing,8,3,10,19.930772247920004
existing,8,3,11,26.945210991649958
existing,8,3,12,38.946793865369955
existing,8,3,13,45.53550074836994
existing,8,3,14,50.01582142880994
existing,8,3,15,53.48249480237996
existing,8,3,16,58.976462789690004
existing,8,3,17,62.42286306216994
existing,8,3,18,74.05953297065992
existing,8,3,19,64.85561643554996
existing,8,3,20,59.36164844823992
existing,8,3,21,50.82673894809
existing,8,3,22,40.83217758702
existing,8,3,23,26.05320106800997
existing,8,3,24,13.605613640239937
existing,8,3,25,3.144774216259975
existing,8,3,26,-6.018596524440056
existing,8,3,27,-6.647057764990052
existing,8,3,28,-9.100083831690057
existing,8,3,29,-8.471622591140033
existing,8,3,30,1.2999362890199677
existing,8,3,31,17.072287013809955
existing,8,3,32,28.972505197619967
existing,8,3,33,40.97408807133996
existing,8,3,34,49.00217412193996
existing,8,3,35,56.13825065666998
existing,8,3,36,57.96281548282002
existing,8,3,37,54.17177493842996
existing,8,3,38,55.550335210529965
existing,8,3,39,64.12579050508998
existing,8,3,40,68.4642007012099
existing,8,3,41,82.69580756848995
existing,8,3,42,97.00850602458996
existing,8,3,43,90.03461307526993
existing,8,3,44,84.05409473950004
existing,8,3,45,76.89774551144995
existing,8,3,46,63.25405409030992
existing,8,3,47,46.89378791937992
existing,8,3,48,31.36471277659001
existing,8,4,1,36.539004643190026
existing,8,4,2,30.099077645770024
existing,8,4,3,18.97961907365999
existing,8,4,4,16.818121418350017
existing,8,4,5,16.72898724027999
existing,8,4,6,16.974105669710013
existing,8,4,7,26.22175143265997
existing,8,4,8,33.909553337379975
existing,8,4,9,42.310426873820006
existing,8,4,10,48.14870007415999
existing,8,4,11,55.858785635449976
existing,8,4,12,69.05060813300997
existing,8,4,13,76.29274049200995
existing,8,4,14,81.21739049613001
existing,8,4,15,85.02786618774002
existing,8,4,16,91.06669050437
existing,8,4,17,94.85488253940997
existing,8,4,18,107.64560235617995
existing,8,4,19,97.52890071014997
existing,8,4,20,91.49007639351998
existing,8,4,21,82.10872958757
existing,8,4,22,71.12297205846
existing,8,4,23,54.87831191773
existing,8,4,24,41.19625300951998
existing,8,4,25,29.697974964980006
existing,8,4,26,19.625840183879973
existing,8,4,27,18.935052208729985
existing,8,4,28,16.238750829629964
existing,8,4,29,16.929538804779952
existing,8,4,30,27.67017790445999
existing,8,4,31,45.00672870112999
existing,8,4,32,58.08713381225999
existing,8,4,33,71.27895630981999
existing,8,4,34,80.10321618362002
existing,8,4,35,87.94700278790998
existing,8,4,36,89.95251619186001
existing,8,4,37,85.78550468438999
existing,8,4,38,87.30078167769
existing,8,4,39,96.72669534856999
existing,8,4,40,101.49536110132993
existing,8,4,41,117.13836699677
existing,8,4,42,132.87050662207002
existing,8,4,43,125.20498792570999
existing,8,4,44,118.63136033350003
existing,8,4,45,110.76529052084999
existing,8,4,46,95.76850573562996
existing,8,4,47,77.78573382873998
existing,8,4,48,60.71658511807004
existing,8,5,1,65.97364419477998
existing,8,5,2,58.90425064874
existing,8,5,3,46.69792770491995
existing,8,5,4,44.325155842699985
existing,8,5,5,44.227309301359924
existing,8,5,6,44.496386675020005
existing,8,5,7,54.64793766291996
existing,8,5,8,63.08717885155994
existing,8,5,9,72.30919040283993
existing,8,5,10,78.71812188591997
existing,8,5,11,87.18182483289996
existing,8,5,12,101.66307358961996
existing,8,5,13,109.61308354761996
existing,8,5,14,115.01909031905996
existing,8,5,15,119.20201852188
existing,8,5,16,125.83110386194
existing,8,5,17,129.98957030641998
existing,8,5,18,144.03051085715992
existing,8,5,19,132.92495867429994
existing,8,5,20,126.29587333423996
existing,8,5,21,115.99755278034002
existing,8,5,22,103.93799940251995
existing,8,5,23,86.10551533825998
existing,8,5,24,71.08611232623997
existing,8,5,25,58.463942442760015
existing,8,5,26,47.40731328455996
existing,8,5,27,46.649004680259964
existing,8,5,28,43.689155046059966
existing,8,5,29,44.447463650359964
existing,8,5,30,56.23793965451995
existing,8,5,31,75.26904052905996
existing,8,5,32,89.62798147811998
existing,8,5,33,104.10923023483997
existing,8,5,34,113.79601175043996
existing,8,5,35,122.40648426342
existing,8,5,36,124.60802529332
existing,8,5,37,120.03371190917994
existing,8,5,38,121.69709868377998
existing,8,5,39,132.04434226233997
existing,8,5,40,137.27911820145994
existing,8,5,41,154.45113971073994
existing,8,5,42,171.72100726933996
existing,8,5,43,50.58112677935151
existing,8,5,44,156.09006472700003
existing,8,5,45,147.45513094769996
existing,8,5,46,130.9924950180599
existing,8,5,47,111.25200856387994
existing,8,5,48,92.51444682134002
existing,8,6,1,-274.71181818496
existing,8,6,2,-282.5075192871
existing,8,6,3,-295.96791650597004
existing,8,6,4,-298.58446629924
existing,8,6,5,-298.69236556743004
existing,8,6,6,-298.39564325812
existing,8,6,7,-287.20112470297005
existing,8,6,8,-277.89483818673
existing,8,6,9,-267.72535969525006
existing,8,6,10,-260.65797634747
existing,8,6,11,-251.32471487854002
existing,8,6,12,-235.35566659202004
existing,8,6,13,-226.58887478902005
existing,8,6,14,-220.62745636298
existing,8,6,15,-216.01477526261
existing,8,6,16,-208.7046195109
existing,8,6,17,-204.11891336322003
existing,8,6,18,-300.0
existing,8,6,19,-200.88194399864005
existing,8,6,20,-208.19209975035005
existing,8,6,21,-219.5484669365
existing,8,6,22,-232.84701552437002
existing,8,6,23,-252.51160411578002
existing,8,6,24,-269.07409647835004
existing,8,6,25,-282.99306463753
existing,8,6,26,-295.18564884623004
existing,8,6,27,-296.0218658687801
existing,8,6,28,-299.28580964348004
existing,8,6,29,-298.44959262093005
existing,8,6,30,-285.4477663423701
existing,8,6,31,-264.4614153779801
existing,8,6,32,-248.62724076977003
existing,8,6,33,-232.65819248325005
existing,8,6,34,-221.97619368865003
existing,8,6,35,-212.48108358872003
existing,8,6,36,-210.05335683657
existing,8,6,37,-215.09763392456006
existing,8,6,38,-213.26335124845997
existing,8,6,39,-201.85303469950003
existing,8,6,40,-300.0
existing,8,6,41,-300.0
existing,8,6,42,-300.0
existing,8,6,43,-210.7864355375989
existing,8,6,44,-300.0
existing,8,6,45,-300.0
existing,8,6,46,-203.0129484414801
existing,8,6,47,-224.78156706561003
existing,8,6,48,-245.44422076799998
existing,9,1,1,-384.4962236880001
existing,9,1,2,-419.09461330400035
existing,9,1,3,-429.83370043200057
existing,9,1,4,-441.4463069200003
existing,9,1,5,-441.9251786560004
existing,9,1,6,-440.6082843919999
existing,9,1,7,-390.92547723200045
existing,9,1,8,-398.62290257600034
existing,9,1,9,-353.48936366400034
existing,9,1,10,-322.123348032
existing,9,1,11,-280.70105484000044
existing,9,1,12,-209.82823055200015
existing,9,1,13,-170.92000735200003
existing,9,1,14,-144.46241557600018
existing,9,1,15,-123.99070484800012
existing,9,1,16,-91.54723202400027
existing,9,1,17,-71.19523983200042
existing,9,1,18,-326.15342998732376
existing,9,1,19,-56.82912628000054
existing,9,1,20,-89.27259910400073
existing,9,1,21,-139.67371266399988
existing,9,1,22,-198.69449339200037
existing,9,1,23,-285.9686318960004
existing,9,1,24,-359.47524230415917
existing,9,1,25,-421.24953009600017
existing,9,1,26,-426.3618893760006
existing,9,1,27,-430.07313509600044
existing,9,1,28,-444.55896477600044
existing,9,1,29,-440.84771905600013
existing,9,1,30,-422.451341702
existing,9,1,31,-339.00353157600057
existing,9,1,32,-268.7292951520002
existing,9,1,33,-197.85647086399968
existing,9,1,34,-150.44829662399997
existing,9,1,35,-108.30769703200014
existing,9,1,36,-97.53311307200005
existing,9,1,37,-119.92030592800023
existing,9,1,38,-111.77950808799989
existing,9,1,39,-61.138959864000526
existing,9,1,40,-108.02736169899003
existing,9,1,41,-328.1276285040009
existing,9,1,42,-243.60699706400004
existing,9,1,43,-284.78985559200163
existing,9,1,44,-320.1065492000009
existing,9,1,45,-362.3668649200007
existing,9,1,46,-66.28681597600053
existing,9,1,47,-162.89892804800053
existing,9,1,48,-254.602616264
existing,9,2,1,-222.70984605679996
existing,9,2,2,-260.7680746344003
existing,9,2,3,-326.4810704752003
existing,9,2,4,-339.25493761200016
existing,9,2,5,-339.7816965215999
existing,9,2,6,-338.33311283120037
existing,9,2,7,-283.6820249552002
existing,9,2,8,-238.24919283359986
existing,9,2,9,-188.60230003039987
existing,9,2,10,-154.0996828352001
existing,9,2,11,-108.535160324
existing,9,2,12,-140.6672409366331
existing,9,2,13,-364.42600808719976
existing,9,2,14,-335.32265713359993
existing,9,2,15,-312.80377533279955
existing,9,2,16,-277.1159552263997
existing,9,2,17,-254.72876381519995
existing,9,2,18,-179.13906556959955
existing,9,2,19,-238.92603890799955
existing,9,2,20,-274.61385901439985
existing,9,2,21,-330.05508393039963
existing,9,2,22,-221.5161432851338
existing,9,2,23,-114.32949508560012
existing,9,2,24,-195.18676653440025
existing,9,2,25,-263.1384831056002
existing,9,2,26,-322.66207831360043
existing,9,2,27,-326.74444860560027
existing,9,2,28,-342.6788612536002
existing,9,2,29,-338.59649096160155
existing,9,2,30,-275.12221585120096
existing,9,2,31,-172.6678847336002
existing,9,2,32,-95.36622466720024
existing,9,2,33,-227.60153946059927
existing,9,2,34,-341.9071262863997
existing,9,2,35,-295.5524667351998
existing,9,2,36,-283.70042437919915
existing,9,2,37,-308.3263365207998
existing,9,2,38,-299.3714588967995
existing,9,2,39,-243.66685585039988
existing,9,2,40,-215.4853296775999
existing,9,2,41,-123.03939135439987
existing,9,2,42,-31.79914558643452
existing,9,2,43,-75.36784115120008
existing,9,2,44,-114.21620411999993
existing,9,2,45,-160.70255141200005
existing,9,2,46,-249.32949757359995
existing,9,2,47,-355.6028208528003
existing,9,2,48,-79.82687789039983
existing,9,3,1,-47.1259206169716
existing,9,3,2,-86.60888209784082
existing,9,3,3,-158.8931775227204
existing,9,3,4,-172.9444313732006
existing,9,3,5,-173.52386617376033
existing,9,3,6,-171.93042411432043
existing,9,3,7,-111.81422745072024
existing,9,3,8,-61.83811211695996
existing,9,3,9,-294.80175653865837
existing,9,3,10,-345.92365111871965
existing,9,3,11,-295.8026763563997
existing,9,3,12,-210.04655896791962
existing,9,3,13,-162.9676088959203
existing,9,3,14,-130.9539228469598
existing,9,3,15,-106.18315286608032
existing,9,3,16,-66.92655074903968
existing,9,3,17,-42.30064019671988
existing,9,3,18,-499.9403836180044
existing,9,3,19,-65.79045716611728
existing,9,3,20,-64.17424491584035
existing,9,3,21,-125.15959232344039
existing,9,3,22,-196.57473700432
existing,9,3,23,-302.17644459415993
existing,9,3,24,-246.98790196775667
existing,9,3,25,-89.21633141616053
existing,9,3,26,-154.69228614496024
existing,9,3,27,-159.18289346616012
existing,9,3,28,-176.7107473789606
existing,9,3,29,-172.22014005776055
existing,9,3,30,-102.39843743632008
existing,9,3,31,-366.34867320696014
existing,9,3,32,-281.31684713391974
existing,9,3,33,-195.56072974544014
existing,9,3,34,-138.19683891503945
existing,9,3,35,-87.2067134087194
existing,9,3,36,-74.16946681711966
existing,9,3,37,-101.25797017287931
existing,9,3,38,-91.40760478647951
existing,9,3,39,-31.364474181244134
existing,9,3,40,-236.0078409891189
existing,9,3,41,-500.0
existing,9,3,42,-500.0
existing,9,3,43,-500.0
existing,9,3,44,-500.0
existing,9,3,45,-500.0
existing,9,3,46,-36.36144733096006
existing,9,3,47,-153.26210293808026
existing,9,3,48,-264.2235656794398
existing,9,4,1,-227.2511775050399
existing,9,4,2,-273.2670356943201
existing,9,4,3,-352.72002157455995
existing,9,4,4,-368.1647882035994
existing,9,4,5,-368.80168761247984
existing,9,4,6,-367.0502182413594
existing,9,4,7,-300.97208471856015
existing,9,4,8,-246.03966042607956
existing,9,4,9,-186.01205367311968
existing,9,4,10,-144.29525288255968
existing,9,4,11,-89.20360293719966
existing,9,4,12,-263.668754950658
existing,9,4,13,-500.0
existing,9,4,14,-500.0
existing,9,4,15,-500.0
existing,9,4,16,-500.0
existing,9,4,17,-500.0
existing,9,4,18,-500.0
existing,9,4,19,-500.0
existing,9,4,20,-500.0
existing,9,4,21,-500.0
existing,9,4,22,-361.4224277902076
existing,9,4,23,-96.20948042167981
existing,9,4,24,-193.97327226432003
existing,9,4,25,-276.1330750276795
existing,9,4,26,-348.1025128700794
existing,9,4,27,-353.0384696776801
existing,9,4,28,-371.1933217747037
existing,9,4,29,-367.36866634448006
existing,9,4,30,-290.6224973473602
existing,9,4,31,-166.74589699607986
existing,9,4,32,-73.28116255215946
existing,9,4,33,-368.7802249841816
existing,9,4,34,-500.0
existing,9,4,35,-500.0
existing,9,4,36,-500.0
existing,9,4,37,-500.0
existing,9,4,38,-500.0
existing,9,4,39,-500.0
existing,9,4,40,-500.0
existing,9,4,41,-500.0
existing,9,4,42,-500.0
existing,9,4,43,-500.0
existing,9,4,44,-500.0
existing,9,4,45,-500.0
existing,9,4,46,-500.0
existing,9,4,47,-500.0
existing,9,4,48,-54.4926796311197
existing,9,5,1,-71.11678219873255
existing,9,5,2,-33.72126771192006
existing,9,5,3,-77.3308013153599
existing,9,5,4,-85.80800405160011
existing,9,5,5,-86.15758041887989
existing,9,5,6,-85.19624760615989
existing,9,5,7,-48.92779837935973
existing,9,5,8,-18.77691888047866
existing,9,5,9,-250.42589977509516
existing,9,5,10,-431.81197306684953
existing,9,5,11,-500.0
existing,9,5,12,-500.0
existing,9,5,13,-500.0
existing,9,5,14,-500.0
existing,9,5,15,-500.0
existing,9,5,16,-500.0
existing,9,5,17,-500.0
existing,9,5,18,-500.0
existing,9,5,19,-500.0
existing,9,5,20,-500.0
existing,9,5,21,-500.0
existing,9,5,22,-500.0
existing,9,5,23,-500.0
existing,9,5,24,-215.81024968905547
existing,9,5,25,-35.294356970080116
existing,9,5,26,-74.79637924448014
existing,9,5,27,-77.50558862008012
existing,9,5,28,-88.08024428647997
existing,9,5,29,-85.37103491088004
existing,9,5,30,-43.24719779216014
existing,9,5,31,-334.1958064037626
existing,9,5,32,-500.0
existing,9,5,33,-500.0
existing,9,5,34,-500.0
existing,9,5,35,-500.0
existing,9,5,36,-500.0
existing,9,5,37,-500.0
existing,9,5,38,-500.0
existing,9,5,39,-500.0
existing,9,5,40,-500.0
existing,9,5,41,-500.0
existing,9,5,42,-500.0
existing,9,5,43,-500.0
existing,9,5,44,-500.0
existing,9,5,45,-500.0
existing,9,5,46,-500.0
existing,9,5,47,-500.0
existing,9,5,48,-500.0
existing,9,6,1,-500.0
existing,9,6,2,-207.65013946721774
existing,9,6,3,-7.660746211240394
existing,9,6,4,-17.008894434080048
existing,9,6,5,-17.39438618156032
existing,9,6,6,-16.334286299040173
existing,9,6,7,-33.00000833237834
existing,9,6,8,-405.65050226167654
existing,9,6,9,-500.0
existing,9,6,10,-500.0
existing,9,6,11,-500.0
existing,9,6,12,-500.0
existing,9,6,13,-500.0
existing,9,6,14,-500.0
existing,9,6,15,-500.0
existing,9,6,16,-500.0
existing,9,6,17,-500.0
existing,9,6,18,-500.0
existing,9,6,19,-500.0
existing,9,6,20,-500.0
existing,9,6,21,-500.0
existing,9,6,22,-500.0
existing,9,6,23,-500.0
existing,9,6,24,-500.0
existing,9,6,25,-186.80799724095777
existing,9,6,26,-4.865938311160221
existing,9,6,27,-7.853491115760221
existing,9,6,28,-19.514584008160455
existing,9,6,29,-16.527031203560227
existing,9,6,30,-82.6236919280185
existing,9,6,31,-500.0
existing,9,6,32,-500.0
existing,9,6,33,-500.0
existing,9,6,34,-500.0
existing,9,6,35,-500.0
existing,9,6,36,-500.0
existing,9,6,37,-500.0
existing,9,6,38,-500.0
existing,9,6,39,-500.0
existing,9,6,40,-500.0
existing,9,6,41,-500.0
existing,9,6,42,-500.0
existing,9,6,43,-500.0
existing,9,6,44,-500.0
existing,9,6,45,-500.0
existing,9,6,46,-500.0
existing,9,6,47,-500.0
existing,9,6,48,-500.0
existing,10,1,1,-500.0
existing,10,1,2,-500.0
existing,10,1,3,-500.0
existing,10,1,4,-500.0
existing,10,1,5,-500.0
existing,10,1,6,-500.0
existing,10,1,7,-500.0
existing,10,1,8,-500.0
existing,10,1,9,-500.0
existing,10,1,10,-500.0
existing,10,1,11,-500.0
existing,10,1,12,-500.0
existing,10,1,13,-500.0
existing,10,1,14,-500.0
existing,10,1,15,-500.0
existing,10,1,16,-500.0
existing,10,1,17,-500.0
existing,10,1,18,-500.0
existing,10,1,19,-500.0
existing,10,1,20,-500.0
existing,10,1,21,-500.0
existing,10,1,22,-500.0
existing,10,1,23,-500.0
existing,10,1,24,-500.0
existing,10,1,25,-500.0
existing,10,1,26,-500.0
existing,10,1,27,-500.0
existing,10,1,28,-500.0
existing,10,1,29,-500.0
existing,10,1,30,-500.0
existing,10,1,31,-500.0
existing,10,1,32,-500.0
existing,10,1,33,-500.0
existing,10,1,34,-500.0
existing,10,1,35,-500.0
existing,10,1,36,-500.0
existing,10,1,37,-500.0
existing,10,1,38,-500.0
existing,10,1,39,-500.0
existing,10,1,40,-500.0
existing,10,1,41,-500.0
existing,10,1,42,-500.0
existing,10,1,43,-500.0
existing,10,1,44,-500.0
existing,10,1,45,-500.0
existing,10,1,46,-500.0
existing,10,1,47,-500.0
existing,10,1,48,-500.0
existing,10,2,1,-500.0
existing,10,2,2,-500.0
existing,10,2,3,-500.0
existing,10,2,4,-500.0
existing,10,2,5,-500.0
existing,10,2,6,-500.0
existing,10,2,7,-500.0
existing,10,2,8,-500.0
existing,10,2,9,-500.0
existing,10,2,10,-500.0
existing,10,2,11,-500.0
existing,10,2,12,-500.0
existing,10,2,13,-500.0
existing,10,2,14,-500.0
existing,10,2,15,-500.0
existing,10,2,16,-500.0
existing,10,2,17,-500.0
existing,10,2,18,-500.0
existing,10,2,19,-500.0
existing,10,2,20,-500.0
existing,10,2,21,-500.0
existing,10,2,22,-500.0
existing,10,2,23,-500.0
existing,10,2,24,-500.0
existing,10,2,25,-500.0
existing,10,2,26,-500.0
existing,10,2,27,-500.0
existing,10,2,28,-500.0
existing,10,2,29,-500.0
existing,10,2,30,-500.0
existing,10,2,31,-500.0
existing,10,2,32,-500.0
existing,10,2,33,-500.0
existing,10,2,34,-500.0
existing,10,2,35,-500.0
existing,10,2,36,-500.0
existing,10,2,37,-500.0
existing,10,2,38,-500.0
existing,10,2,39,-500.0
existing,10,2,40,-500.0
existing,10,2,41,-500.0
existing,10,2,42,-500.0
existing,10,2,43,-500.0
existing,10,2,44,-500.0
existing,10,2,45,-500.0
existing,10,2,46,-500.0
existing,10,2,47,-500.0
existing,10,2,48,-500.0
existing,10,3,1,-500.0
existing,10,3,2,-500.0
existing,10,3,3,-500.0
existing,10,3,4,-500.0
existing,10,3,5,-500.0
existing,10,3,6,-500.0
existing,10,3,7,-500.0
